,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
670,603466,风语筑,0.1494,,1.0963,,
671,2238,天威视讯,0.1493,0.0145,1.0574,0.0563,6.2158
672,603987,康德莱,0.1492,0.0261,1.3867,0.1439,15.0337
673,2917,金奥博,0.1491,,1.0102,,
674,601116,三江购物,0.1487,0.0564,3.8718,0.1386,13.8959
675,600490,鹏欣资源,0.1484,0.0167,1.3558,0.0672,9.6874
676,2191,劲嘉股份,0.1483,0.0179,0.5734,0.0867,8.86
677,601857,中国石油,0.1479,0.0305,6.8746,0.0727,13.0911
678,300228,富瑞特装,0.1477,0.0117,3.3177,0.0209,2.4115
679,600754,锦江股份,0.1477,0.0095,2.0947,0.0142,3.8083
680,300632,光莆股份,0.1477,0.0195,1.1234,0.0699,7.8089
681,600993,马应龙,0.1474,0.0233,0.6638,0.1614,19.7422
682,23,深天地A,0.1474,0.0223,3.769,0.0322,3.4391
683,600556,ST慧球,0.147,0.0097,,0.0217,2.2876
684,2795,永和智控,0.1469,0.0226,1.3043,0.2053,24.0589
685,2075,沙钢股份,0.1466,0.0508,1.9992,0.1272,13.4031
686,601799,星宇股份,0.1464,0.0248,1.4212,0.0768,7.9192
687,600380,健康元,0.1461,0.0229,1.083,0.0521,7.7246
688,2672,东江环保,0.146,0.0111,0.849,0.02,3.2293
689,603580,艾艾精工,0.1458,,0.9151,,
690,603168,莎普爱思,0.1457,0.0175,0.6414,0.1703,17.0272
691,2449,国星光电,0.1453,0.0164,1.9224,0.0338,3.6568
692,600744,华银电力,0.1451,0.0147,,0.0184,5.4511
693,603348,文灿股份,0.1443,,1.3112,,
694,600123,兰花科创,0.1442,0.0101,1.2369,0.0167,3.0957
695,601222,林洋能源,0.144,0.0073,0.6849,0.0214,3.6696
696,600979,广安爱众,0.144,0.0081,1.3989,0.0144,3.3768
697,600736,苏州高新,0.1438,0.0049,0.7807,0.0069,1.085
698,300285,国瓷材料,0.1438,0.0118,0.6381,0.0501,5.2318
699,2255,海陆重工,0.1435,0.0074,1.3279,0.0224,2.5078
700,600421,ST仰帆,0.1433,0.0173,,0.0257,2.834
701,601138,工业富联,0.1431,,3.656,,
702,683,远兴能源,0.143,0.0148,1.5182,0.0274,3.025
703,2381,双箭股份,0.1427,0.0158,4.8545,0.0557,5.6123
704,507,珠海港,0.1427,0.0097,2.813,0.0199,6.4845
705,300304,云意电气,0.1423,0.0121,0.6873,0.0892,10.6009
706,600321,*ST正源,0.1422,0.0059,,0.0651,6.5489
707,300043,星辉娱乐,0.1422,0.0154,0.7256,0.0271,5.8385
708,603937,丽岛新材,0.1418,,1.6521,,
709,688,国城矿业,0.1417,0.0163,0.3793,0.2106,26.8114
710,600337,美克家居,0.1416,0.0195,2.2807,0.047,5.5354
711,2847,盐津铺子,0.1414,0.0368,1.1507,0.1362,14.9879
712,603766,隆鑫通用,0.1404,0.0296,1.2772,0.0826,9.2722
713,930,中粮生化,0.1402,0.0383,2.6774,0.0563,7.3892
714,2774,快意电梯,0.1397,0.017,1.3225,0.0541,6.0587
715,58,深赛格,0.1393,0.006,1.1001,0.0088,1.315
716,2644,佛慈制药,0.139,0.0068,1.0362,0.0183,8.9284
717,2592,八菱科技,0.1386,0.0131,0.8447,0.0792,8.5499
718,2022,科华生物,0.1385,0.0215,1.148,0.1291,16.7241
719,966,长源电力,0.1381,0.0241,4.0639,0.0403,5.9588
720,603970,中农立华,0.1379,,6.203,,
721,2843,泰嘉股份,0.1377,0.0162,0.9561,0.2568,29.393
722,600320,振华重工,0.1376,0.0096,13.2137,0.0133,1.6158
723,2256,兆新股份,0.1374,0.0051,0.7374,0.0144,1.6312
724,603069,海汽集团,0.1373,0.0247,2.6895,0.0608,6.9223
725,2156,通富微电,0.1371,0.0178,3.1539,0.0402,6.392
726,2392,北京利尔,0.1368,0.0124,1.6415,0.029,3.851
727,2508,老板电器,0.1366,0.0271,0.7397,0.0757,7.8046
728,2651,利君股份,0.1363,0.0077,0.5487,0.0353,3.5821
729,603866,桃李面包,0.1359,0.0457,1.5637,0.3587,37.4576
730,603708,家家悦,0.1356,0.068,4.4592,0.1134,11.5324
731,49,德赛电池,0.1353,0.0711,3.4603,0.112,11.2017
732,2083,孚日股份,0.1351,0.0213,1.2043,0.0384,5.0802
733,603980,吉华集团,0.135,0.0296,0.7807,0.1141,11.8241
734,601218,吉鑫科技,0.1348,0.0116,2.7414,0.0365,4.1807
735,2442,龙星化工,0.1347,0.0261,4.2059,0.0432,4.4062
736,603917,合力科技,0.1343,,1.3313,,
737,600497,驰宏锌锗,0.134,0.0192,2.1262,0.0299,4.7754
738,300435,中泰股份,0.1338,0.0132,0.9854,0.0343,3.6716
739,300179,四方达,0.1337,0.0096,0.6543,0.0756,10.7557
740,300738,奥飞数据,0.1335,,0.7793,,
741,933,神火股份,0.1333,0.0113,2.0813,0.0133,1.6635
742,300750,宁德时代,0.1332,,11.7448,,
743,2667,鞍重股份,0.1331,0.0043,0.4251,0.0358,4.6269
744,603848,好太太,0.1329,,0.8495,,
745,300322,硕贝德,0.1328,0.0177,,0.0253,3.0199
746,300015,爱尔眼科,0.1328,0.0344,0.9816,0.108,12.3697
747,603637,镇海股份,0.1328,0.007,6.2352,0.0407,4.4231
748,2703,浙江世宝,0.1326,0.0179,2.074,0.0644,7.1015
749,600107,美尔雅,0.1326,0.015,,0.0299,3.3714
750,603158,腾龙股份,0.1324,0.0234,0.8731,0.0926,9.3095
751,603885,吉祥航空,0.1321,0.0218,0.9519,0.0383,6.967
752,603729,龙韵股份,0.132,0.0201,,0.3801,38.0132
753,2110,三钢闽光,0.1319,0.0469,1.5467,0.11,12.3135
754,600315,上海家化,0.1318,0.0226,1.6308,0.0725,9.2447
755,300192,科斯伍德,0.1309,0.0165,1.5219,0.1562,15.7462
756,300288,朗玛信息,0.1303,0.011,0.1515,0.0233,2.4258
757,600965,福成股份,0.1298,0.0151,1.5751,0.049,4.9146
758,600328,兰太实业,0.1297,0.0146,0.7877,0.0223,3.1267
759,600076,康欣新材,0.1294,0.0104,0.3668,0.0468,5.1973
760,600077,宋都股份,0.1294,0.0045,,0.0071,0.9759
761,2612,朗姿股份,0.1286,0.0135,2.2634,0.0427,4.5483
762,2265,西仪股份,0.1286,0.0204,3.9018,0.0563,6.0496
763,2430,杭氧股份,0.1281,0.0158,4.5607,0.0244,3.8203
764,300703,创源文化,0.1281,,1.0849,,
765,300132,青松股份,0.128,0.0267,1.7193,0.2121,23.3495
766,600346,恒力股份,0.1279,0.0264,1.8508,0.0385,4.4396
767,600726,华电能源,0.1278,0.0142,1.1075,0.0172,2.5617
768,2905,金逸影视,0.1272,,2.9559,,
769,2614,奥佳华,0.127,0.0232,5.0713,0.0593,6.2116
770,300138,晨光生物,0.127,0.0317,2.2227,0.0895,9.5619
771,895,双汇发展,0.1268,0.0678,1.6964,0.2257,22.9248
772,603989,艾华集团,0.1268,0.0207,0.6243,0.1151,12.0101
773,603161,科华控股,0.1268,,0.9015,,
774,600688,上海石化,0.1264,0.0801,1.48,0.3294,33.5068
775,601898,中煤能源,0.1254,0.0092,1.2176,0.016,3.6886
776,600509,天富能源,0.1253,0.0065,0.9469,0.0087,2.7569
777,603988,中电电机,0.1253,0.0108,1.0094,0.0498,4.9812
778,600168,武汉控股,0.125,0.004,0.5426,0.0088,1.9424
779,603813,原尚股份,0.1249,,1.0015,,
780,2808,苏州恒久,0.1247,0.0136,1.2447,0.1307,13.1819
781,2598,山东章鼓,0.1245,0.0177,1.5134,0.066,7.2158
782,603133,碳元科技,0.1241,0.0143,1.0512,0.0935,9.7235
783,603060,国检集团,0.1241,0.015,1.1265,0.069,9.1292
784,669,金鸿控股,0.1235,0.0067,0.8703,0.0104,1.7214
785,600258,首旅酒店,0.1234,0.0138,4.9209,0.0235,3.06
786,300026,红日药业,0.1233,0.0123,0.68,0.0782,8.0894
787,2262,恩华药业,0.1232,0.0324,1.2987,0.1049,10.8726
788,2175,东方网络,0.1224,0.0061,1.3771,0.0128,2.5623
789,300493,润欣科技,0.1217,0.0452,4.1133,0.0917,9.2731
790,2716,金贵银业,0.1216,0.0345,5.6946,0.0496,8.4458
791,300482,万孚生物,0.1216,0.0175,0.6166,0.0684,12.0135
792,603976,正川股份,0.1215,,0.7802,,
793,600419,天润乳业,0.1215,0.0243,1.1589,0.0724,10.9758
794,513,丽珠集团,0.1212,0.0227,0.8622,0.0654,6.7293
795,600027,华电国际,0.1205,0.0112,27.799,0.0154,3.4081
796,603826,坤彩科技,0.1204,0.0146,0.4838,0.037,5.9768
797,300563,神宇股份,0.1202,0.0151,0.6658,0.0526,5.3835
798,600488,天药股份,0.1201,0.0114,3.4405,0.0603,18.637
799,300731,科创新源,0.1199,,0.4374,,
800,603883,老百姓,0.1198,0.0412,1.6981,0.07,9.6946
801,600467,好当家,0.1193,0.0051,2.6756,0.0119,1.2601
802,603568,伟明环保,0.1192,0.007,0.2086,0.017,9.2082
803,2690,美亚光电,0.1188,0.0078,0.4481,0.0696,9.2031
804,2250,联化科技,0.1188,0.0136,1.1838,0.0569,9.2555
805,2536,西泵股份,0.1187,0.0241,1.3583,0.0689,8.2319
806,603738,泰晶科技,0.1186,0.0152,0.6153,0.115,12.7273
807,729,燕京啤酒,0.1186,0.0205,5.9681,0.0817,8.2096
808,603055,台华新材,0.1185,,0.8579,,
809,2484,江海股份,0.1181,0.0114,1.2273,0.11,12.1316
810,2079,苏州固锝,0.1181,0.0215,1.5441,0.1396,14.9772
811,300115,长盈精密,0.118,0.0284,1.0666,0.0633,6.4998
812,600171,上海贝岭,0.1173,0.0063,0.8763,0.0628,8.9054
813,333,美的集团,0.1173,0.031,1.4957,0.0463,5.2533
814,2913,奥士康,0.1169,,0.9148,,
815,2597,金禾实业,0.1166,0.0274,0.6021,0.0702,7.2224
816,300570,太辰光,0.1166,0.0106,0.6037,0.1039,10.5803
817,603963,大理药业,0.1163,,0.3915,,
818,300211,亿通科技,0.116,0.008,2.5854,0.0608,6.1109
819,2019,亿帆医药,0.1158,0.0147,0.5226,0.037,4.565
820,2435,长江润发,0.1154,0.01,0.8984,0.07,7.2797
821,300057,万顺股份,0.1153,0.0152,3.5887,0.0375,4.0058
822,425,徐工机械,0.1153,0.0152,3.432,0.0279,3.3444
823,2251,步步高,0.1152,0.038,3.5551,0.0702,8.0364
824,2524,光正集团,0.1151,0.0069,,0.0139,1.8777
825,2213,特尔佳,0.115,0.0038,,0.0223,2.2607
826,603031,安德利,0.1147,0.0385,7.0284,0.0657,6.6234
827,603320,迪贝电气,0.1145,0.0306,1.1345,0.0797,8.1993
828,600903,贵州燃气,0.1145,,4.0662,,
829,300537,广信材料,0.1142,0.0117,0.8122,0.071,7.105
830,603665,康隆达,0.1137,0.0179,1.2065,0.0918,10.563
831,2731,萃华珠宝,0.113,0.0233,,0.0401,4.0621
832,300031,宝通科技,0.113,0.0145,1.0215,0.0637,6.77
833,2206,海利得,0.113,0.016,0.9496,0.0403,4.1346
834,600408,*ST安泰,0.1126,0.0193,,0.0226,2.8944
835,300577,开润股份,0.1126,0.0315,0.8805,0.1151,12.0051
836,2061,浙江交科,0.1119,0.0207,2.151,0.0393,5.8813
837,2186,全聚德,0.1119,0.0243,1.2492,0.1131,11.8141
838,600873,梅花生物,0.1116,0.0182,0.8762,0.0427,7.5187
839,601231,环旭电子,0.1115,0.0503,2.5152,0.1119,11.4972
840,600105,永鼎股份,0.1109,0.0119,0.6964,0.0382,4.7721
841,2189,利达光电,0.1109,0.0249,11.4425,0.0692,8.5142
842,2351,漫步者,0.1108,0.0117,0.6101,0.132,14.3386
843,300149,量子生物,0.1107,0.007,0.4743,0.2993,33.5515
844,300571,平治信息,0.1107,0.0645,1.0554,0.2707,37.7887
845,2135,东南网架,0.1106,0.0199,5.2261,0.0281,3.0109
846,600673,东阳光科,0.1106,0.0153,5.0711,0.0242,3.2879
847,300606,金太阳,0.1101,0.013,0.4276,0.1111,11.1129
848,2706,良信电器,0.1099,0.0164,1.0157,0.096,9.6074
849,603289,泰瑞机器,0.1095,,0.9076,,
850,600433,冠豪高新,0.1091,0.0111,3.1317,0.029,3.1042
851,600182,S佳通,0.109,0.0391,1.7517,0.1362,17.3027
852,2773,康弘药业,0.109,0.0176,0.4615,0.0762,13.3132
853,2185,华天科技,0.1085,0.02,1.2801,0.0658,7.9127
854,600642,申能股份,0.1083,0.0175,1.445,0.0473,8.3453
855,2209,达意隆,0.1071,0.0141,8.0645,0.023,2.3612
856,2163,中航三鑫,0.107,0.0129,,0.0158,2.0737
857,2751,易尚展示,0.1069,0.0066,,0.0085,1.8389
858,300167,迪威迅,0.1069,0.0071,,0.0209,2.1426
859,603579,荣泰健康,0.1067,0.0213,0.6762,0.0618,6.2719
860,300349,金卡智能,0.1067,0.0089,0.6683,0.0565,7.15
861,600785,新华百货,0.1064,0.051,3.4313,0.091,9.5121
862,600803,新奥股份,0.1064,0.0101,0.9343,0.0142,2.2077
863,554,泰山石油,0.1064,0.0656,345.7186,0.3924,42.6699
864,2173,创新医疗,0.1058,0.0044,0.8269,0.0201,2.538
865,2136,安纳达,0.1055,0.0263,0.8201,0.0583,5.9507
866,2382,蓝帆医疗,0.1054,0.025,0.8143,0.1323,13.9862
867,2032,苏泊尔,0.1053,0.0533,1.1334,0.1445,14.5681
868,600115,东方航空,0.1052,0.0123,0.8646,0.0165,3.7603
869,600285,羚锐制药,0.1047,0.0135,0.6247,0.0428,4.8249
870,525,红太阳,0.1045,0.0115,0.8057,0.021,2.2351
871,603009,北特科技,0.1045,0.0139,1.3375,0.0471,4.9452
872,559,万向钱潮,0.1041,0.0256,1.2087,0.0437,4.9707
873,2748,世龙实业,0.104,0.0267,0.534,0.1798,19.7155
874,600196,复星医药,0.1037,0.0085,0.4812,0.0188,3.6654
875,2001,新和成,0.1034,0.0106,0.5489,0.0352,4.9199
876,2455,百川股份,0.1031,0.0238,2.5616,0.0415,4.2245
877,603188,ST亚邦,0.1031,0.0153,0.3648,0.1122,11.8427
878,600784,鲁银投资,0.1027,0.0088,53.288,0.0145,1.6805
879,2162,悦心健康,0.1026,0.0073,,0.0122,1.4635
880,300620,光库科技,0.1025,0.0094,0.4689,0.1001,12.5286
881,2757,南兴装备,0.1024,0.0142,0.823,0.0669,6.8474
882,601011,宝泰隆,0.1021,0.0067,3.1196,0.0151,1.969
883,2571,德力股份,0.1019,0.0092,,0.0367,3.6841
884,603906,龙蟠科技,0.1019,0.0215,1.0095,0.075,9.421
885,600010,包钢股份,0.1018,0.0076,5.5048,0.0114,1.2602
886,601666,平煤股份,0.1017,0.0138,1.4815,0.0201,2.9178
887,300160,秀强股份,0.1014,0.0192,0.5991,0.0556,5.9499
888,2254,泰和新材,0.1014,0.0161,1.3906,0.0911,10.5312
889,2861,瀛通通讯,0.1011,0.0203,0.9468,0.1234,13.0489
890,2827,高争民爆,0.1009,0.0086,0.6742,0.0637,6.9462
891,603838,四通股份,0.1004,0.0117,0.6915,0.069,12.1662
892,2823,凯中精密,0.1001,0.0207,0.9125,0.0609,7.6781
893,552,靖远煤电,0.0996,0.0111,0.9325,0.0334,3.3446
894,2688,金河生物,0.0993,0.0123,0.7421,0.0303,6.1092
895,600018,上港集团,0.0993,0.0067,0.55,0.0167,2.3796
896,600508,上海能源,0.0992,0.0099,0.879,0.0287,4.5418
897,2467,二六三,0.0992,0.0077,0.722,0.0279,2.8946
898,603035,常熟汽饰,0.099,0.0108,0.5608,0.0383,4.1037
899,2691,冀凯股份,0.0989,0.0043,4.7842,0.0488,7.3827
900,603178,圣龙股份,0.098,0.0185,1.2653,0.0322,5.197
901,603881,数据港,0.0976,0.0074,0.4663,0.0159,4.0483
902,2085,万丰奥威,0.0972,0.0257,1.0969,0.0693,9.1099
903,300196,长海股份,0.0972,0.013,0.6521,0.0587,8.3485
904,300086,康芝药业,0.0971,0.0051,0.7307,0.0448,5.5777
905,2851,麦格米特,0.0966,0.0133,1.1938,0.0414,4.5743
906,300398,飞凯材料,0.0964,0.0086,0.7114,0.0255,2.7739
907,2129,中环股份,0.096,0.007,1.5001,0.0132,2.0019
908,300652,雷迪克,0.096,0.0181,0.594,0.0389,3.9286
909,759,中百集团,0.0949,0.0525,3.7579,0.0893,9.62
910,2423,中原特钢,0.0949,0.0048,,0.0091,1.1028
911,600808,马钢股份,0.0949,0.0239,1.6292,0.0361,5.1098
912,2628,成都路桥,0.0947,0.0042,3.0887,0.0085,0.9841
913,603688,石英股份,0.0946,0.0081,0.6984,0.1439,17.1708
914,2726,龙大肉食,0.0946,0.0591,1.7616,0.3241,33.7019
915,601,韶能股份,0.0943,0.0088,0.6097,0.0184,5.1758
916,300084,海默科技,0.0943,0.0022,,0.0085,0.9651
917,603129,春风动力,0.0942,0.032,1.0771,0.0552,5.6048
918,600796,钱江生化,0.0941,0.01,1.8899,0.0278,4.4326
919,2881,美格智能,0.0939,0.02,1.3643,0.0386,3.9718
920,2656,摩登大道,0.0937,0.0087,0.2649,0.0279,4.8144
921,2887,绿茵生态,0.0935,0.0084,0.2695,0.0237,2.3792
922,603335,迪生力,0.0935,0.0291,1.2324,0.0661,6.9676
923,600617,国新能源,0.0934,0.0121,3.7883,0.0149,3.5791
924,603958,哈森股份,0.0934,0.0269,1.0282,0.1825,18.6063
925,2127,南极电商,0.0931,0.0032,0.2504,0.0151,1.512
926,659,珠海中富,0.093,0.0125,,0.015,1.6517
927,603938,三孚股份,0.0925,0.0384,0.682,0.2851,30.215
928,603899,晨光文具,0.0925,0.0372,0.8043,0.1569,16.4857
929,600029,南方航空,0.0923,0.0141,1.5527,0.0196,4.2932
930,100,TCL集团,0.0923,0.0156,3.482,0.0227,3.3703
931,543,皖能电力,0.0921,0.0089,,0.02,4.0673
932,600305,恒顺醋业,0.0919,0.0146,0.7435,0.0539,6.6647
933,300700,岱勒新材,0.0912,,0.4557,,
934,300109,新开源,0.0909,0.0071,0.3999,0.0993,11.8188
935,887,中鼎股份,0.0899,0.0155,0.6809,0.0306,6.4528
936,2109,兴化股份,0.0896,0.0103,0.8089,0.0353,3.5285
937,2021,中捷资源,0.0894,0.0116,,0.0251,2.884
938,813,德展健康,0.0894,0.0076,0.1927,0.1585,17.5734
939,600461,洪城水业,0.0892,0.0084,0.8728,0.0152,2.2844
940,2477,雏鹰农牧,0.0889,0.0056,0.8515,0.0094,1.3656
941,601127,小康股份,0.0888,0.0244,1.819,0.0317,3.4477
942,2288,超华科技,0.0887,0.0091,2.2576,0.0231,2.3536
943,2626,金达威,0.0887,0.0118,0.5735,0.041,7.797
944,2681,奋达科技,0.0884,0.0077,0.6944,0.0264,4.4751
945,600810,神马股份,0.0881,0.0269,3.9352,0.0373,4.5219
946,2220,天宝食品,0.088,0.0044,1.0029,0.009,3.7166
947,603699,纽威股份,0.0879,0.0114,0.9037,0.0315,3.3085
948,600426,华鲁恒升,0.0875,0.0152,0.6858,0.0377,6.7437
949,600623,华谊集团,0.0874,0.026,4.3838,0.0528,6.1418
950,300441,鲍斯股份,0.0873,0.0092,0.5299,0.037,3.897
951,603506,南都物业,0.0873,,0.9046,,
952,300460,惠伦晶体,0.0872,0.0066,2.8516,0.0251,2.6965
953,862,银星能源,0.087,0.0022,7.5806,0.0031,1.9528
954,587,金洲慈航,0.0869,0.0065,2.144,0.0087,1.3706
955,603777,来伊份,0.0866,0.0344,1.2367,0.1254,12.683
956,300112,万讯自控,0.0866,0.0077,2.0005,0.041,4.7199
957,757,浩物股份,0.0865,0.0148,1.1237,0.0369,6.7484
958,2293,罗莱生活,0.0862,0.0199,0.7289,0.0581,7.0195
959,737,*ST南风,0.086,0.0146,,0.0151,1.9848
960,423,东阿阿胶,0.0858,0.0129,0.2376,0.0661,6.8455
961,2433,太安堂,0.0858,0.0091,1.2613,0.0276,5.3371
962,807,云铝股份,0.0857,0.0128,3.1176,0.0189,2.5573
963,539,粤电力A,0.0856,0.0068,,0.0117,2.7611
964,2267,陕天然气,0.0856,0.0212,1.0254,0.0453,6.6053
965,601111,中国国航,0.0854,0.0106,1.3668,0.0172,3.8511
966,2059,云南旅游,0.0853,0.0047,,0.0088,1.1443
967,989,九芝堂,0.0852,0.0118,0.4388,0.0847,9.4648
968,2422,科伦药业,0.0851,0.0081,0.9224,0.0151,1.691
969,601015,陕西黑猫,0.0851,0.0175,4.9825,0.0302,3.471
970,875,吉电股份,0.0851,0.004,1.3753,0.0057,1.3001
971,600323,瀚蓝环境,0.0849,0.006,0.5832,0.0105,2.8004
972,600098,广州发展,0.0843,0.0112,11.0268,0.0243,3.569
973,600356,恒丰纸业,0.084,0.0109,1.0807,0.0456,4.612
974,300100,双林股份,0.0838,0.0133,0.8519,0.025,2.8887
975,601107,四川成渝,0.0834,0.0036,0.4335,0.0059,2.0885
976,600801,华新水泥,0.0833,0.0107,4.1921,0.0173,2.9687
977,600717,天津港,0.0832,0.0083,0.7161,0.0223,4.4293
978,603393,新天然气,0.0832,0.0108,0.4128,0.0805,9.7608
979,2379,宏创控股,0.0831,0.0182,1.0778,0.1717,17.1683
980,2539,云图控股,0.0828,0.0174,2.1311,0.0268,2.8253
981,2490,山东墨龙,0.0821,0.007,,0.0105,1.1015
982,2632,道明光学,0.0821,0.007,0.5982,0.0797,10.2004
983,600428,中远海特,0.0821,0.0063,11.6526,0.0114,2.8114
984,2003,伟星股份,0.082,0.0103,3.1249,0.0564,5.6452
985,603002,宏昌电子,0.0819,0.013,2.1591,0.0383,3.8326
986,603223,恒通股份,0.0818,0.0605,2.8222,0.2327,25.8071
987,603630,拉芳家化,0.0817,0.0106,0.563,0.1025,10.9427
988,603233,大参林,0.0817,0.0383,1.2131,0.0636,6.443
989,600303,曙光股份,0.0812,0.0077,0.1601,0.0121,1.5469
990,600552,凯盛科技,0.0811,0.0119,3.9357,0.0236,2.8116
991,2728,特一药业,0.0807,0.0077,0.6544,0.018,2.5543
992,300041,回天新材,0.0807,0.015,0.6159,0.104,11.356
993,603059,倍加洁,0.0807,,0.6868,,
994,300214,日科化学,0.08,0.0213,3.3704,0.2324,23.7872
995,410,沈阳机床,0.0799,0.0029,,0.0029,0.364
996,603157,拉夏贝尔,0.0793,,1.3176,,
997,913,钱江摩托,0.0791,0.011,1.9768,0.0329,4.257
998,2168,深圳惠程,0.079,0.002,,0.0061,0.6222
999,2269,美邦服饰,0.0789,0.0234,4.5648,0.0532,5.9331
1000,2241,歌尔股份,0.0789,0.0152,1.2398,0.029,3.9795
1001,300107,建新股份,0.0786,0.008,1.5968,0.1224,13.2051
1002,2200,云投生态,0.0786,0.0039,,0.0055,0.5582
1003,2199,东晶电子,0.0785,0.0067,3.7951,0.0344,7.1424
1004,300686,智动力,0.0784,0.0224,1.106,0.0631,6.3104
1005,600085,同仁堂,0.0783,0.0163,0.5731,0.0571,7.2455
1006,300391,康跃科技,0.078,0.007,3.1056,0.0134,1.5955
1007,300110,华仁药业,0.078,0.0076,4.7918,0.0167,2.2634
1008,600425,青松建化,0.078,0.0008,,0.0014,0.2851
1009,600246,万通地产,0.0778,0.0038,0.709,0.0076,1.6323
1010,603181,皇马科技,0.0772,,0.8753,,
1011,600745,闻泰科技,0.0772,0.0298,2.446,0.0431,4.558
1012,603301,振德医疗,0.0771,,1.0273,,
1013,601228,广州港,0.0768,0.0063,0.745,0.0152,2.5849
1014,600862,中航高科,0.0767,0.0069,0.8185,0.0123,1.4316
1015,300009,安科生物,0.0767,0.0078,0.3277,0.0318,3.8451
1016,603416,信捷电气,0.0765,0.0071,0.2774,0.0582,6.5797
1017,300526,中潜股份,0.0764,0.0094,0.741,0.031,3.1023
1018,2702,海欣食品,0.0763,0.0122,,0.0387,3.8871
1019,603596,伯特利,0.0762,,0.6307,,
1020,800,一汽轿车,0.0762,0.0308,2.0398,0.0563,5.9238
1021,600203,福日电子,0.0761,0.0336,9.5933,0.0625,6.5314
1022,25,特力A,0.0761,0.0052,1.7007,0.0232,2.6272
1023,600595,中孚实业,0.076,0.0082,,0.0106,1.6454
1024,600021,上海电力,0.0753,0.006,1.8094,0.0083,1.9765
1025,600731,湖南海利,0.0751,0.0131,2.6001,0.0242,2.9262
1026,300275,梅安森,0.0751,0.0093,0.6313,0.0213,2.1413
1027,300498,温氏股份,0.0747,0.0222,0.6495,0.0945,10.1369
1028,300127,银河磁体,0.0746,0.0075,0.3008,0.1427,15.3144
1029,798,中水渔业,0.0745,0.0103,,0.0296,3.2279
1030,2522,浙江众成,0.0743,0.0043,0.7362,0.0188,3.1874
1031,603269,海鸥股份,0.0742,0.0082,1.375,0.0146,1.5387
1032,300657,弘信电子,0.0742,0.0169,1.4288,0.0249,2.9972
1033,2824,和胜股份,0.074,0.0169,0.7428,0.1239,12.7293
1034,96,广聚能源,0.074,0.0063,0.4039,0.1178,14.6197
1035,597,东北制药,0.0738,0.0108,8.2734,0.0143,2.104
1036,2798,帝欧家居,0.0737,0.008,2.8201,0.0636,6.6629
1037,2403,爱仕达,0.0736,0.0147,1.0886,0.0355,4.4956
1038,603298,杭叉集团,0.0736,0.0236,0.9458,0.0838,8.4951
1039,600616,金枫酒业,0.0733,0.0089,0.3941,0.0571,6.9367
1040,600479,千金药业,0.0732,0.0155,1.3951,0.0484,5.4429
1041,603789,星光农机,0.0731,0.0074,0.7862,0.025,2.6397
1042,2528,英飞拓,0.0729,0.0092,,0.0325,5.2832
1043,600640,号百控股,0.0728,0.015,1.5703,0.0763,7.8392
1044,603939,益丰药房,0.0727,0.0185,1.1164,0.0656,6.8166
1045,2559,亚威股份,0.0723,0.0078,1.0039,0.0272,3.0567
1046,823,超声电子,0.0722,0.0145,0.9802,0.0525,5.7427
1047,601689,拓普集团,0.0718,0.0156,0.4847,0.0462,4.6918
1048,600740,山西焦化,0.0717,0.0081,6.6481,0.0107,1.439
1049,300121,阳谷华泰,0.0713,0.0185,0.7442,0.0372,6.0274
1050,603299,井神股份,0.0711,0.0093,1.4862,0.0165,1.8603
1051,603021,山东华鹏,0.071,0.0041,1.1976,0.0079,0.8802
1052,600917,重庆燃气,0.0709,0.0121,1.0617,0.0239,4.8469
1053,300338,开元股份,0.0708,0.0024,0.443,0.0114,1.1487
1054,300185,通裕重工,0.0706,0.0049,2.9073,0.0116,1.5275
1055,603816,顾家家居,0.0706,0.0185,0.5086,0.0596,5.9713
1056,2475,立讯精密,0.0702,0.0136,0.918,0.0351,3.6098
1057,600760,中航沈飞,0.0702,0.0113,,0.0169,1.7737
1058,2911,佛燃股份,0.0701,,0.8485,,
1059,300341,麦迪电气,0.0699,0.0101,0.5772,0.0902,9.9548
1060,2037,久联发展,0.0697,0.0069,5.9602,0.0105,1.2811
1061,2174,游族网络,0.0697,0.0114,0.3018,0.0247,3.0801
1062,603685,晨丰科技,0.0693,,0.4547,,
1063,2581,未名医药,0.0688,0.0068,0.2385,0.1572,21.2671
1064,2026,山东威达,0.0687,0.0074,0.6207,0.043,4.7061
1065,501,鄂武商A,0.0687,0.0183,1.1222,0.0287,3.4666
1066,600256,广汇能源,0.0683,0.0018,28.1843,0.0025,0.4486
1067,300102,乾照光电,0.0679,0.0055,0.4378,0.0236,3.3862
1068,600242,中昌数据,0.0678,0.0159,1.4058,0.0465,4.6847
1069,901,航天科技,0.0677,0.0162,5.1866,0.0458,6.5258
1070,603197,保隆科技,0.0675,0.0192,0.6025,0.0342,3.9317
1071,2613,北玻股份,0.0675,0.0067,5.7765,0.0389,4.1483
